HCHO Reading,Location,Current Date,Next Date
9.270199549247631e-05,Colombo Proper,2023-04-15,2023-04-16
0.0001513378521025,Colombo Proper,2023-04-16,2023-04-17
0.0001750330668689,Colombo Proper,2023-04-17,2023-04-18
0.000285852725495,Colombo Proper,2023-04-18,2023-04-19
9.52240811872514e-05,Colombo Proper,2023-04-19,2023-04-20
0.0001103179267486,Colombo Proper,2023-04-20,2023-04-21
0.0001546529644521,Colombo Proper,2023-04-21,2023-04-22
0.00012004297996201995,Colombo Proper,2023-04-22,2023-04-23
0.0001552603557529,Colombo Proper,2023-04-23,2023-04-24
0.0002384508255432,Colombo Proper,2023-04-24,2023-04-25
0.0002849953847845,Colombo Proper,2023-04-25,2023-04-26
0.0002406764725189,Colombo Proper,2023-04-26,2023-04-27
0.0002128540327642,Colombo Proper,2023-04-27,2023-04-28
0.0002307285141544,Colombo Proper,2023-04-28,2023-04-29
0.00012004297996201995,Colombo Proper,2023-04-29,2023-04-30
0.00012004297996201995,Colombo Proper,2023-04-30,2023-05-01
0.00012004297996201995,Colombo Proper,2023-05-01,2023-05-02
0.00012004297996201995,Colombo Proper,2023-05-02,2023-05-03
0.00012004297996201995,Colombo Proper,2023-05-03,2023-05-04
0.0001532629103827,Colombo Proper,2023-05-04,2023-05-05
0.00012004297996201995,Colombo Proper,2023-05-05,2023-05-06
0.00012004297996201995,Colombo Proper,2023-05-06,2023-05-07
4.392614880708109e-05,Colombo Proper,2023-05-07,2023-05-08
0.00012004297996201995,Colombo Proper,2023-05-08,2023-05-09
0.00012004297996201995,Colombo Proper,2023-05-09,2023-05-10
0.00012004297996201995,Colombo Proper,2023-05-10,2023-05-11
0.00012004297996201995,Colombo Proper,2023-05-11,2023-05-12
0.0001378283706821,Colombo Proper,2023-05-12,2023-05-13
0.0001332082265293,Colombo Proper,2023-05-13,2023-05-14
0.00012004297996201995,Colombo Proper,2023-05-14,2023-05-15
7.7058257194474e-05,Colombo Proper,2023-05-15,2023-05-16
0.00012004297996201995,Colombo Proper,2023-05-16,2023-05-17
0.0002281736137522,Colombo Proper,2023-05-17,2023-05-18
0.0002132041612718,Colombo Proper,2023-05-18,2023-05-19
0.0001739551339092,Colombo Proper,2023-05-19,2023-05-20
0.0001570695040911,Colombo Proper,2023-05-20,2023-05-21
0.0002789088976227,Colombo Proper,2023-05-21,2023-05-22
8.94065894187494e-05,Colombo Proper,2023-05-22,2023-05-23
9.73047167953993e-05,Colombo Proper,2023-05-23,2023-05-24
0.0001061255724057,Colombo Proper,2023-05-24,2023-05-25
0.0001255860765322,Colombo Proper,2023-05-25,2023-05-26
1.3122864808040422e-05,Colombo Proper,2023-05-26,2023-05-27
0.0001341033085957,Colombo Proper,2023-05-27,2023-05-28
0.0001340999211336,Colombo Proper,2023-05-28,2023-05-29
0.000190587670479,Colombo Proper,2023-05-29,2023-05-30
6.477826087013601e-05,Colombo Proper,2023-05-30,2023-05-31
0.0001727320240893,Colombo Proper,2023-05-31,2023-06-01
0.00012004297996201995,Colombo Proper,2023-06-01,2023-06-02
4.6916606837504464e-05,Colombo Proper,2023-06-02,2023-06-03
0.0001585328424665,Colombo Proper,2023-06-03,2023-06-04
0.0001542145636466,Colombo Proper,2023-06-04,2023-06-05
0.0001679734273305,Colombo Proper,2023-06-05,2023-06-06
-6.942268566557468e-06,Colombo Proper,2023-06-06,2023-06-07
0.00012004297996201995,Colombo Proper,2023-06-07,2023-06-08
0.00012004297996201995,Colombo Proper,2023-06-08,2023-06-09
0.0001448242122365,Colombo Proper,2023-06-09,2023-06-10
0.0001297145374999,Colombo Proper,2023-06-10,2023-06-11
0.00012004297996201995,Colombo Proper,2023-06-11,2023-06-12
0.00012004297996201995,Colombo Proper,2023-06-12,2023-06-13
0.0001354683999001,Colombo Proper,2023-06-13,2023-06-14
0.0001776215523144,Colombo Proper,2023-06-14,2023-06-15
5.575482947222086e-05,Colombo Proper,2023-06-15,2023-06-16
0.0001379560092358,Colombo Proper,2023-06-16,2023-06-17
0.00012004297996201995,Colombo Proper,2023-06-17,2023-06-18
0.00012004297996201995,Colombo Proper,2023-06-18,2023-06-19
0.000359860348907,Colombo Proper,2023-06-19,2023-06-20
1.2531411715388398e-05,Colombo Proper,2023-06-20,2023-06-21
0.0002434134838518,Colombo Proper,2023-06-21,2023-06-22
8.405771039701697e-05,Colombo Proper,2023-06-22,2023-06-23
0.0001442402433445,Colombo Proper,2023-06-23,2023-06-24
0.0002077698634261,Colombo Proper,2023-06-24,2023-06-25
0.0001237573366876,Colombo Proper,2023-06-25,2023-06-26
0.0001477885171896,Colombo Proper,2023-06-26,2023-06-27
0.00012004297996201995,Colombo Proper,2023-06-27,2023-06-28
1.4333644061966586e-05,Colombo Proper,2023-06-28,2023-06-29
0.00012004297996201995,Colombo Proper,2023-06-29,2023-06-30
1.325340185282247e-05,Colombo Proper,2023-06-30,2023-07-01
0.0001965797001764,Colombo Proper,2023-07-01,2023-07-02
0.00012004297996201995,Colombo Proper,2023-07-02,2023-07-03
0.00012004297996201995,Colombo Proper,2023-07-03,2023-07-04
0.00012004297996201995,Colombo Proper,2023-07-04,2023-07-05
0.0001185083168534,Colombo Proper,2023-07-05,2023-07-06
0.000138692319366,Colombo Proper,2023-07-06,2023-07-07
9.573535359065672e-05,Colombo Proper,2023-07-07,2023-07-08
5.504892634695112e-05,Colombo Proper,2023-07-08,2023-07-09
4.642524248178506e-05,Colombo Proper,2023-07-09,2023-07-10
0.00012004297996201995,Colombo Proper,2023-07-10,2023-07-11
0.00012004297996201995,Colombo Proper,2023-07-11,2023-07-12
0.0001598963853791,Colombo Proper,2023-07-12,2023-07-13
0.0001527497157574,Colombo Proper,2023-07-13,2023-07-14
0.0001004107036625,Colombo Proper,2023-07-14,2023-07-15
0.0001655643222436,Colombo Proper,2023-07-15,2023-07-16
0.0001146144673335,Colombo Proper,2023-07-16,2023-07-17
4.822160734924319e-05,Colombo Proper,2023-07-17,2023-07-18
9.505402648022164e-05,Colombo Proper,2023-07-18,2023-07-19
0.00012004297996201995,Colombo Proper,2023-07-19,2023-07-20
-2.7580006376565908e-05,Colombo Proper,2023-07-20,2023-07-21
1.6985332973000637e-05,Colombo Proper,2023-07-21,2023-07-22
8.844224326264944e-05,Colombo Proper,2023-07-22,2023-07-23
6.397429043782942e-05,Colombo Proper,2023-07-23,2023-07-24
7.420482356318856e-05,Colombo Proper,2023-07-24,2023-07-25
0.00012004297996201995,Colombo Proper,2023-07-25,2023-07-26
0.00012004297996201995,Colombo Proper,2023-07-26,2023-07-27
0.0001475008415852,Colombo Proper,2023-07-27,2023-07-28
8.305317230133278e-05,Colombo Proper,2023-07-28,2023-07-29
5.678087329895237e-05,Colombo Proper,2023-07-29,2023-07-30
7.080208909908318e-05,Colombo Proper,2023-07-30,2023-07-31
7.987789167005929e-05,Colombo Proper,2023-07-31,2023-08-01
-2.961400555252201e-05,Colombo Proper,2023-08-01,2023-08-02
6.640316807957227e-05,Colombo Proper,2023-08-02,2023-08-03
2.306127329518396e-05,Colombo Proper,2023-08-03,2023-08-04
0.00012004297996201995,Colombo Proper,2023-08-04,2023-08-05
0.0001373289408158,Colombo Proper,2023-08-05,2023-08-06
0.000276516317911,Colombo Proper,2023-08-06,2023-08-07
0.0001720021241325,Colombo Proper,2023-08-07,2023-08-08
6.775043618722536e-05,Colombo Proper,2023-08-08,2023-08-09
9.807306998533209e-05,Colombo Proper,2023-08-09,2023-08-10
-5.832992539545988e-05,Colombo Proper,2023-08-10,2023-08-11
0.0001510921860195,Colombo Proper,2023-08-11,2023-08-12
9.13440138218456e-05,Colombo Proper,2023-08-12,2023-08-13
-3.2173214930791106e-05,Colombo Proper,2023-08-13,2023-08-14
8.33121564612838e-05,Colombo Proper,2023-08-14,2023-08-15
-4.0600970456936095e-05,Colombo Proper,2023-08-15,2023-08-16
0.000131340462975,Colombo Proper,2023-08-16,2023-08-17
8.310050639473326e-06,Colombo Proper,2023-08-17,2023-08-18
9.198231105990012e-05,Colombo Proper,2023-08-18,2023-08-19
0.0002014292124136,Colombo Proper,2023-08-19,2023-08-20
0.00012004297996201995,Colombo Proper,2023-08-20,2023-08-21
4.839257349692342e-05,Colombo Proper,2023-08-21,2023-08-22
9.956961561465628e-05,Colombo Proper,2023-08-22,2023-08-23
1.4427503888096508e-05,Colombo Proper,2023-08-23,2023-08-24
0.0001667516915499,Colombo Proper,2023-08-24,2023-08-25
6.351030303782124e-05,Colombo Proper,2023-08-25,2023-08-26
9.040862851984018e-05,Colombo Proper,2023-08-26,2023-08-27
8.105410155856142e-05,Colombo Proper,2023-08-27,2023-08-28
5.297507572298604e-05,Colombo Proper,2023-08-28,2023-08-29
0.00012004297996201995,Colombo Proper,2023-08-29,2023-08-30
0.00012004297996201995,Colombo Proper,2023-08-30,2023-08-31
0.00012004297996201995,Colombo Proper,2023-08-31,2023-09-01
0.00012004297996201995,Colombo Proper,2023-09-01,2023-09-02
0.00012004297996201995,Colombo Proper,2023-09-02,2023-09-03
0.00012004297996201995,Colombo Proper,2023-09-03,2023-09-04
0.0002001633859684,Colombo Proper,2023-09-04,2023-09-05
0.00012004297996201995,Colombo Proper,2023-09-05,2023-09-06
0.00012004297996201995,Colombo Proper,2023-09-06,2023-09-07
0.00012004297996201995,Colombo Proper,2023-09-07,2023-09-08
8.835512148641754e-05,Colombo Proper,2023-09-08,2023-09-09
0.0002638733384166,Colombo Proper,2023-09-09,2023-09-10
3.74027103612667e-05,Colombo Proper,2023-09-10,2023-09-11
0.00012004297996201995,Colombo Proper,2023-09-11,2023-09-12
9.754063759307574e-05,Colombo Proper,2023-09-12,2023-09-13
2.0597721347843087e-05,Colombo Proper,2023-09-13,2023-09-14
0.00012004297996201995,Colombo Proper,2023-09-14,2023-09-15
5.941030218862452e-05,Colombo Proper,2023-09-15,2023-09-16
0.00012004297996201995,Colombo Proper,2023-09-16,2023-09-17
3.257089444897449e-05,Colombo Proper,2023-09-17,2023-09-18
0.00012004297996201995,Colombo Proper,2023-09-18,2023-09-19
0.00012004297996201995,Colombo Proper,2023-09-19,2023-09-20
0.0001918486187785,Colombo Proper,2023-09-20,2023-09-21
0.00012004297996201995,Colombo Proper,2023-09-21,2023-09-22
0.000235416002922,Colombo Proper,2023-09-22,2023-09-23
0.00012004297996201995,Colombo Proper,2023-09-23,2023-09-24
0.0002385082399142,Colombo Proper,2023-09-24,2023-09-25
8.027862794003629e-05,Colombo Proper,2023-09-25,2023-09-26
0.00012004297996201995,Colombo Proper,2023-09-26,2023-09-27
0.00012004297996201995,Colombo Proper,2023-09-27,2023-09-28
0.00012004297996201995,Colombo Proper,2023-09-28,2023-09-29
0.0001220002403068,Colombo Proper,2023-09-29,2023-09-30
0.00012004297996201995,Colombo Proper,2023-09-30,2023-10-01
0.00012004297996201995,Colombo Proper,2023-10-01,2023-10-02
0.00012004297996201995,Colombo Proper,2023-10-02,2023-10-03
0.00012004297996201995,Colombo Proper,2023-10-03,2023-10-04
0.00012004297996201995,Colombo Proper,2023-10-04,2023-10-05
8.981570357760975e-05,Colombo Proper,2023-10-05,2023-10-06
0.00012004297996201995,Colombo Proper,2023-10-06,2023-10-07
0.00012004297996201995,Colombo Proper,2023-10-07,2023-10-08
7.651310194893549e-05,Colombo Proper,2023-10-08,2023-10-09
7.160477165975591e-05,Colombo Proper,2023-10-09,2023-10-10
0.0001607515008539,Colombo Proper,2023-10-10,2023-10-11
0.00012004297996201995,Colombo Proper,2023-10-11,2023-10-12
0.00012004297996201995,Colombo Proper,2023-10-12,2023-10-13
0.0001105467277815,Colombo Proper,2023-10-13,2023-10-14
0.0001275113790019,Colombo Proper,2023-10-14,2023-10-15
0.0001106959688466,Colombo Proper,2023-10-15,2023-10-16
3.732804671389905e-05,Colombo Proper,2023-10-16,2023-10-17
0.0001498246066056,Colombo Proper,2023-10-17,2023-10-18
0.00012004297996201995,Colombo Proper,2023-10-18,2023-10-19
0.00012004297996201995,Colombo Proper,2023-10-19,2023-10-20
6.573905740465747e-05,Colombo Proper,2023-10-20,2023-10-21
0.00012004297996201995,Colombo Proper,2023-10-21,2023-10-22
0.0002554692645499,Colombo Proper,2023-10-22,2023-10-23
0.00012004297996201995,Colombo Proper,2023-10-23,2023-10-24
0.0001220092106281,Colombo Proper,2023-10-24,2023-10-25
0.0001803767678709,Colombo Proper,2023-10-25,2023-10-26
0.0002209296679432,Colombo Proper,2023-10-26,2023-10-27
0.0002428863570352,Colombo Proper,2023-10-27,2023-10-28
0.0003210157011088,Colombo Proper,2023-10-28,2023-10-29
0.0001668342137546,Colombo Proper,2023-10-29,2023-10-30
0.0001634691046782,Colombo Proper,2023-10-30,2023-10-31
0.0001065806518715,Colombo Proper,2023-10-31,2023-11-01
0.0001575347700939,Colombo Proper,2023-11-01,2023-11-02
0.0002829217577472,Colombo Proper,2023-11-02,2023-11-03
0.0002667821111624,Colombo Proper,2023-11-03,2023-11-04
0.0002070060169401,Colombo Proper,2023-11-04,2023-11-05
0.0001578032103941,Colombo Proper,2023-11-05,2023-11-06
0.0002141486364935,Colombo Proper,2023-11-06,2023-11-07
0.0002324060021617,Colombo Proper,2023-11-07,2023-11-08
0.00012004297996201995,Colombo Proper,2023-11-08,2023-11-09
0.0001663395013564,Colombo Proper,2023-11-09,2023-11-10
0.000211174960244,Colombo Proper,2023-11-10,2023-11-11
0.0001872368597521,Colombo Proper,2023-11-11,2023-11-12
0.0001335664092964,Colombo Proper,2023-11-12,2023-11-13
0.000498843978174,Colombo Proper,2023-11-13,2023-11-14
0.0001314812641878,Colombo Proper,2023-11-14,2023-11-15
7.207867952360086e-05,Colombo Proper,2023-11-15,2023-11-16
0.0001514210626486,Colombo Proper,2023-11-16,2023-11-17
2.791562832674434e-05,Colombo Proper,2023-11-17,2023-11-18
0.000149813422303,Colombo Proper,2023-11-18,2023-11-19
0.0001896994158243,Colombo Proper,2023-11-19,2023-11-20
0.0001209532049395,Colombo Proper,2023-11-20,2023-11-21
6.5280678192111e-05,Colombo Proper,2023-11-21,2023-11-22
0.00012004297996201995,Colombo Proper,2023-11-22,2023-11-23
0.0001528945457337,Colombo Proper,2023-11-23,2023-11-24
0.00012004297996201995,Colombo Proper,2023-11-24,2023-11-25
0.0002526776961158,Colombo Proper,2023-11-25,2023-11-26
0.0001927849228199,Colombo Proper,2023-11-26,2023-11-27
0.0002164374443265,Colombo Proper,2023-11-27,2023-11-28
0.00012004297996201995,Colombo Proper,2023-11-28,2023-11-29
0.0002141556713426,Colombo Proper,2023-11-29,2023-11-30
7.061043875407501e-05,Colombo Proper,2023-11-30,2023-12-01
0.00012004297996201995,Colombo Proper,2023-12-01,2023-12-02
0.00012004297996201995,Colombo Proper,2023-12-02,2023-12-03
0.0001407134038862,Colombo Proper,2023-12-03,2023-12-04
0.00012004297996201995,Colombo Proper,2023-12-04,2023-12-05
0.00012004297996201995,Colombo Proper,2023-12-05,2023-12-06
0.00012004297996201995,Colombo Proper,2023-12-06,2023-12-07
0.0001153898397299,Colombo Proper,2023-12-07,2023-12-08
0.0002443900741963,Colombo Proper,2023-12-08,2023-12-09
0.0003804756017989,Colombo Proper,2023-12-09,2023-12-10
0.00012004297996201995,Colombo Proper,2023-12-10,2023-12-11
0.000234305056944,Colombo Proper,2023-12-11,2023-12-12
3.7601686208105686e-05,Colombo Proper,2023-12-12,2023-12-13
0.0001294817257308,Colombo Proper,2023-12-13,2023-12-14
0.00012004297996201995,Colombo Proper,2023-12-14,2023-12-15
0.00012004297996201995,Colombo Proper,2023-12-15,2023-12-16
0.0001311221710184,Colombo Proper,2023-12-16,2023-12-17
-8.258288984594488e-06,Colombo Proper,2023-12-17,2023-12-18
0.0001626701630934,Colombo Proper,2023-12-18,2023-12-19
0.0002285477098267,Colombo Proper,2023-12-19,2023-12-20
0.00012004297996201995,Colombo Proper,2023-12-20,2023-12-21
0.0001968671211174,Colombo Proper,2023-12-21,2023-12-22
0.0002490088089978,Colombo Proper,2023-12-22,2023-12-23
0.0002660439145573,Colombo Proper,2023-12-23,2023-12-24
0.0001817615041144,Colombo Proper,2023-12-24,2023-12-25
0.000343357205623,Colombo Proper,2023-12-25,2023-12-26
0.00012004297996201995,Colombo Proper,2023-12-26,2023-12-27
0.0001181771796371,Colombo Proper,2023-12-27,2023-12-28
0.00012004297996201995,Colombo Proper,2023-12-28,2023-12-29
0.00012004297996201995,Colombo Proper,2023-12-29,2023-12-30
0.0001398253253237,Colombo Proper,2023-12-30,2023-12-31
8.036317559567e-05,Colombo Proper,2023-12-31,2024-01-01
0.00012004297996201995,"Deniyaya, Matara",2019-01-01,2019-01-02
5.803530712000793e-06,"Deniyaya, Matara",2019-01-02,2019-01-03
0.0002362357772653,"Deniyaya, Matara",2019-01-03,2019-01-04
6.437245753953118e-05,"Deniyaya, Matara",2019-01-04,2019-01-05
5.349707092885017e-05,"Deniyaya, Matara",2019-01-05,2019-01-06
0.0001315594859189,"Deniyaya, Matara",2019-01-06,2019-01-07
6.269859896976347e-05,"Deniyaya, Matara",2019-01-07,2019-01-08
2.298263979970634e-05,"Deniyaya, Matara",2019-01-08,2019-01-09
0.00012004297996201995,"Deniyaya, Matara",2019-01-09,2019-01-10
7.190247186715247e-05,"Deniyaya, Matara",2019-01-10,2019-01-11
0.0001542091441034,"Deniyaya, Matara",2019-01-11,2019-01-12
0.0001406986305217,"Deniyaya, Matara",2019-01-12,2019-01-13
0.00012004297996201995,"Deniyaya, Matara",2019-01-13,2019-01-14
0.00012004297996201995,"Deniyaya, Matara",2019-01-14,2019-01-15
7.187311712186784e-05,"Deniyaya, Matara",2019-01-15,2019-01-16
3.5053075407631695e-05,"Deniyaya, Matara",2019-01-16,2019-01-17
0.0001694853136055,"Deniyaya, Matara",2019-01-17,2019-01-18
0.0003082256948783,"Deniyaya, Matara",2019-01-18,2019-01-19
6.0375266285424514e-05,"Deniyaya, Matara",2019-01-20,2019-01-21
-7.58294658224229e-05,"Deniyaya, Matara",2019-01-21,2019-01-22
3.363791867442001e-05,"Deniyaya, Matara",2019-01-22,2019-01-23
0.0001753175803488,"Deniyaya, Matara",2019-01-23,2019-01-24
5.2793313875356256e-05,"Deniyaya, Matara",2019-01-24,2019-01-25
0.00012004297996201995,"Deniyaya, Matara",2019-01-25,2019-01-26
0.00012004297996201995,"Deniyaya, Matara",2019-01-26,2019-01-27
0.00012004297996201995,"Deniyaya, Matara",2019-01-27,2019-01-28
0.0001586517467092,"Deniyaya, Matara",2019-01-28,2019-01-29
0.0001037720817875,"Deniyaya, Matara",2019-01-29,2019-01-30
0.00012004297996201995,"Deniyaya, Matara",2019-01-30,2019-01-31
4.768084267461017e-05,"Deniyaya, Matara",2019-01-31,2019-02-01
5.617168790830808e-05,"Deniyaya, Matara",2019-02-01,2019-02-02
-1.3768205917585874e-06,"Deniyaya, Matara",2019-02-02,2019-02-03
0.0001028843263981,"Deniyaya, Matara",2019-02-03,2019-02-04
0.000103548176412,"Deniyaya, Matara",2019-02-04,2019-02-05
8.412867361170815e-05,"Deniyaya, Matara",2019-02-05,2019-02-06
-2.009600759496182e-06,"Deniyaya, Matara",2019-02-06,2019-02-07
0.0001495798303155,"Deniyaya, Matara",2019-02-07,2019-02-08
0.0002421511611906,"Deniyaya, Matara",2019-02-08,2019-02-09
0.00012004297996201995,"Deniyaya, Matara",2019-02-09,2019-02-10
0.00012004297996201995,"Deniyaya, Matara",2019-02-10,2019-02-11
9.253276543587998e-05,"Deniyaya, Matara",2019-02-11,2019-02-12
0.0001574102690481,"Deniyaya, Matara",2019-02-12,2019-02-13
6.523994226828871e-05,"Deniyaya, Matara",2019-02-13,2019-02-14
-0.0001202388983189,"Deniyaya, Matara",2019-02-14,2019-02-15
0.00012004297996201995,"Deniyaya, Matara",2019-02-15,2019-02-16
8.038732615390482e-05,"Deniyaya, Matara",2019-02-16,2019-02-17
0.0005638530012409,"Deniyaya, Matara",2019-02-17,2019-02-18
0.0001293821304845,"Deniyaya, Matara",2019-02-18,2019-02-19
0.0001168615135118,"Deniyaya, Matara",2019-02-19,2019-02-20
8.337509543093406e-05,"Deniyaya, Matara",2019-02-20,2019-02-21
2.514510513135289e-05,"Deniyaya, Matara",2019-02-21,2019-02-22
0.0001425070075459,"Deniyaya, Matara",2019-02-22,2019-02-23
0.0001366694245436,"Deniyaya, Matara",2019-02-23,2019-02-24
0.0001627625602433,"Deniyaya, Matara",2019-02-24,2019-02-25
0.0001543677869547,"Deniyaya, Matara",2019-02-25,2019-02-26
0.00012004297996201995,"Deniyaya, Matara",2019-02-26,2019-02-27
0.00012004297996201995,"Deniyaya, Matara",2019-02-27,2019-02-28
0.0001663931743162,"Deniyaya, Matara",2019-02-28,2019-03-01
0.00012004297996201995,"Deniyaya, Matara",2019-03-01,2019-03-02
-2.715724766397789e-05,"Deniyaya, Matara",2019-03-02,2019-03-03
0.0004122660029679,"Deniyaya, Matara",2019-03-03,2019-03-04
0.00012004297996201995,"Deniyaya, Matara",2019-03-04,2019-03-05
0.00012004297996201995,"Deniyaya, Matara",2019-03-05,2019-03-06
9.971738595225878e-05,"Deniyaya, Matara",2019-03-06,2019-03-07
0.0001356645928779,"Deniyaya, Matara",2019-03-07,2019-03-08
9.87355639618488e-05,"Deniyaya, Matara",2019-03-08,2019-03-09
0.00012004297996201995,"Deniyaya, Matara",2019-03-09,2019-03-10
5.646698909773664e-05,"Deniyaya, Matara",2019-03-10,2019-03-11
0.0001590144307147,"Deniyaya, Matara",2019-03-11,2019-03-12
0.0001171489486397,"Deniyaya, Matara",2019-03-12,2019-03-13
0.00012004297996201995,"Deniyaya, Matara",2019-03-13,2019-03-14
0.0002678319367111,"Deniyaya, Matara",2019-03-14,2019-03-15
0.0001973485736028,"Deniyaya, Matara",2019-03-15,2019-03-16
5.13548232774661e-05,"Deniyaya, Matara",2019-03-16,2019-03-17
0.00012004297996201995,"Deniyaya, Matara",2019-03-17,2019-03-18
4.457512841327116e-05,"Deniyaya, Matara",2019-03-18,2019-03-19
0.0002551880668476,"Deniyaya, Matara",2019-03-19,2019-03-20
8.954724124801195e-05,"Deniyaya, Matara",2019-03-20,2019-03-21
0.00012004297996201995,"Deniyaya, Matara",2019-03-21,2019-03-22
0.0001081070493299,"Deniyaya, Matara",2019-03-22,2019-03-23
0.0001883458499592,"Deniyaya, Matara",2019-03-23,2019-03-24
0.000171727504349,"Deniyaya, Matara",2019-03-24,2019-03-25
0.0003326517375935,"Deniyaya, Matara",2019-03-25,2019-03-26
0.0001650504145461,"Deniyaya, Matara",2019-03-26,2019-03-27
0.0001789494366016,"Deniyaya, Matara",2019-03-27,2019-03-28
0.0001818030703527,"Deniyaya, Matara",2019-03-28,2019-03-29
4.044847087752865e-05,"Deniyaya, Matara",2019-03-29,2019-03-30
-3.0314153493748305e-05,"Deniyaya, Matara",2019-03-30,2019-03-31
0.00012004297996201995,"Deniyaya, Matara",2019-03-31,2019-04-01
0.0001046297780589,"Deniyaya, Matara",2019-04-01,2019-04-02
8.128573946871756e-05,"Deniyaya, Matara",2019-04-02,2019-04-03
6.149668792726311e-05,"Deniyaya, Matara",2019-04-03,2019-04-04
9.296972991768896e-05,"Deniyaya, Matara",2019-04-04,2019-04-05
0.00012004297996201995,"Deniyaya, Matara",2019-04-05,2019-04-06
0.0001659114059293,"Deniyaya, Matara",2019-04-06,2019-04-07
0.00012004297996201995,"Deniyaya, Matara",2019-04-07,2019-04-08
0.000143890350864,"Deniyaya, Matara",2019-04-08,2019-04-09
0.00012004297996201995,"Deniyaya, Matara",2019-04-09,2019-04-10
6.20313630194549e-05,"Deniyaya, Matara",2019-04-10,2019-04-11
8.426213025813922e-05,"Deniyaya, Matara",2019-04-11,2019-04-12
0.0001655760267849,"Deniyaya, Matara",2019-04-12,2019-04-13
0.0002243445980376,"Deniyaya, Matara",2019-04-13,2019-04-14
0.00012004297996201995,"Deniyaya, Matara",2019-04-14,2019-04-15
0.00012004297996201995,"Deniyaya, Matara",2019-04-15,2019-04-16
0.00012004297996201995,"Deniyaya, Matara",2019-04-16,2019-04-17
0.00012004297996201995,"Deniyaya, Matara",2019-04-17,2019-04-18
0.0001076937462352,"Deniyaya, Matara",2019-04-18,2019-04-19
0.00012004297996201995,"Deniyaya, Matara",2019-04-19,2019-04-20
0.00012004297996201995,"Deniyaya, Matara",2019-04-20,2019-04-21
0.00012004297996201995,"Deniyaya, Matara",2019-04-21,2019-04-22
0.0001167011796496,"Deniyaya, Matara",2019-04-22,2019-04-23
5.12579766773392e-05,"Deniyaya, Matara",2019-04-23,2019-04-24
0.0001783669821192,"Deniyaya, Matara",2019-04-24,2019-04-25
0.00012004297996201995,"Deniyaya, Matara",2019-04-25,2019-04-26
0.00012004297996201995,"Deniyaya, Matara",2019-04-26,2019-04-27
0.00012004297996201995,"Deniyaya, Matara",2019-04-27,2019-04-28
0.0001871501881396,"Deniyaya, Matara",2019-04-28,2019-04-29
0.00012004297996201995,"Deniyaya, Matara",2019-04-29,2019-04-30
0.00012004297996201995,"Deniyaya, Matara",2019-04-30,2019-05-01
0.0001513876780742,"Deniyaya, Matara",2019-05-01,2019-05-02
0.00012004297996201995,"Deniyaya, Matara",2019-05-02,2019-05-03
0.00012004297996201995,"Deniyaya, Matara",2019-05-03,2019-05-04
5.434144155589335e-05,"Deniyaya, Matara",2019-05-04,2019-05-05
7.521904743490836e-05,"Deniyaya, Matara",2019-05-05,2019-05-06
6.477919130672735e-05,"Deniyaya, Matara",2019-05-06,2019-05-07
8.903688521043591e-05,"Deniyaya, Matara",2019-05-07,2019-05-08
0.0001266048084834,"Deniyaya, Matara",2019-05-08,2019-05-09
0.0001186255669854,"Deniyaya, Matara",2019-05-09,2019-05-10
8.904187787431491e-05,"Deniyaya, Matara",2019-05-10,2019-05-11
2.949114473778149e-05,"Deniyaya, Matara",2019-05-11,2019-05-12
4.16907598251222e-05,"Deniyaya, Matara",2019-05-12,2019-05-13
0.00012004297996201995,"Deniyaya, Matara",2019-05-13,2019-05-14
9.758382500903084e-05,"Deniyaya, Matara",2019-05-14,2019-05-15
0.0001890657581933,"Deniyaya, Matara",2019-05-15,2019-05-16
0.0001197343556303,"Deniyaya, Matara",2019-05-16,2019-05-17
0.0001049880638621,"Deniyaya, Matara",2019-05-17,2019-05-18
0.00012004297996201995,"Deniyaya, Matara",2019-05-18,2019-05-19
9.658265808306529e-05,"Deniyaya, Matara",2019-05-19,2019-05-20
1.0668271897884551e-05,"Deniyaya, Matara",2019-05-20,2019-05-21
0.000314141457475,"Deniyaya, Matara",2019-05-21,2019-05-22
0.00012004297996201995,"Deniyaya, Matara",2019-05-22,2019-05-23
0.00012004297996201995,"Deniyaya, Matara",2019-05-23,2019-05-24
8.360032868662833e-05,"Deniyaya, Matara",2019-05-24,2019-05-25
5.2382561264022686e-05,"Deniyaya, Matara",2019-05-25,2019-05-26
0.0001127015595865,"Deniyaya, Matara",2019-05-26,2019-05-27
0.000110648214343,"Deniyaya, Matara",2019-05-27,2019-05-28
0.0001113564054257,"Deniyaya, Matara",2019-05-28,2019-05-29
0.00012004297996201995,"Deniyaya, Matara",2019-05-29,2019-05-30
0.00012004297996201995,"Deniyaya, Matara",2019-05-30,2019-05-31
0.0001309619983658,"Deniyaya, Matara",2019-05-31,2019-06-01
7.860539060937241e-05,"Deniyaya, Matara",2019-06-01,2019-06-02
0.00012004297996201995,"Deniyaya, Matara",2019-06-02,2019-06-03
1.9475669421135317e-05,"Deniyaya, Matara",2019-06-03,2019-06-04
0.00012004297996201995,"Deniyaya, Matara",2019-06-04,2019-06-05
0.00012004297996201995,"Deniyaya, Matara",2019-06-05,2019-06-06
0.00012004297996201995,"Deniyaya, Matara",2019-06-06,2019-06-07
0.00012004297996201995,"Deniyaya, Matara",2019-06-07,2019-06-08
